Id,Id2,Geography,Year,Estimate; Total:,Margin of Error; Total:,Estimate; With a mortgage:,Margin of Error; With a mortgage:,"Estimate; With a mortgage: - Less than $20,000:","Margin of Error; With a mortgage: - Less than $20,000:","Estimate; With a mortgage: - Less than $20,000: - Less than 20 percent","Margin of Error; With a mortgage: - Less than $20,000: - Less than 20 percent","Estimate; With a mortgage: - Less than $20,000: - 20 to 29 percent","Margin of Error; With a mortgage: - Less than $20,000: - 20 to 29 percent","Estimate; With a mortgage: - Less than $20,000: - 30 percent or more","Margin of Error; With a mortgage: - Less than $20,000: - 30 percent or more","Estimate; With a mortgage: - $20,000 to $34,999:","Margin of Error; With a mortgage: - $20,000 to $34,999:","Estimate; With a mortgage: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; With a mortgage: - $20,000 to $34,999: - Less than 20 percent","Estimate; With a mortgage: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $20,000 to $34,999: - 20 to 29 percent","Estimate; With a mortgage: - $20,000 to $34,999: - 30 percent or more","Margin of Error; With a mortgage: - $20,000 to $34,999: - 30 percent or more","Estimate; With a mortgage: - $35,000 to $49,999:","Margin of Error; With a mortgage: - $35,000 to $49,999:","Estimate; With a mortgage: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; With a mortgage: - $35,000 to $49,999: - Less than 20 percent","Estimate; With a mortgage: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $35,000 to $49,999: - 20 to 29 percent","Estimate; With a mortgage: - $35,000 to $49,999: - 30 percent or more","Margin of Error; With a mortgage: - $35,000 to $49,999: - 30 percent or more","Estimate; With a mortgage: - $50,000 to $74,999:","Margin of Error; With a mortgage: - $50,000 to $74,999:","Estimate; With a mortgage: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; With a mortgage: - $50,000 to $74,999: - Less than 20 percent","Estimate; With a mortgage: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $50,000 to $74,999: - 20 to 29 percent","Estimate; With a mortgage: - $50,000 to $74,999: - 30 percent or more","Margin of Error; With a mortgage: - $50,000 to $74,999: - 30 percent or more","Estimate; With a mortgage: - $75,000 or more:","Margin of Error; With a mortgage: - $75,000 or more:","Estimate; With a mortgage: - $75,000 or more: - Less than 20 percent","Margin of Error; With a mortgage: - $75,000 or more: - Less than 20 percent","Estimate; With a mortgage: - $75,000 or more: - 20 to 29 percent","Margin of Error; With a mortgage: - $75,000 or more: - 20 to 29 percent","Estimate; With a mortgage: - $75,000 or more: - 30 percent or more","Margin of Error; With a mortgage: - $75,000 or more: - 30 percent or more",Estimate; With a mortgage: - Zero or negative income,Margin of Error; With a mortgage: - Zero or negative income,Estimate; Not mortgaged:,Margin of Error; Not mortgaged:,"Estimate; Not mortgaged: - Less than $20,000:","Margin of Error; Not mortgaged: - Less than $20,000:","Estimate; Not mortgaged: - Less than $20,000: - Less than 20 percent","Margin of Error; Not mortgaged: - Less than $20,000: - Less than 20 percent","Estimate; Not mortgaged: - Less than $20,000: - 20 to 29 percent","Margin of Error; Not mortgaged: - Less than $20,000: - 20 to 29 percent","Estimate; Not mortgaged: - Less than $20,000: - 30 percent or more","Margin of Error; Not mortgaged: - Less than $20,000: - 30 percent or more","Estimate; Not mortgaged: - $20,000 to $34,999:","Margin of Error; Not mortgaged: - $20,000 to $34,999:","Estimate; Not mortgaged: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $20,000 to $34,999: - Less than 20 percent","Estimate; Not mortgaged: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $20,000 to $34,999: - 20 to 29 percent","Estimate; Not mortgaged: - $20,000 to $34,999: - 30 percent or more","Margin of Error; Not mortgaged: - $20,000 to $34,999: - 30 percent or more","Estimate; Not mortgaged: - $35,000 to $49,999:","Margin of Error; Not mortgaged: - $35,000 to $49,999:","Estimate; Not mortgaged: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $35,000 to $49,999: - Less than 20 percent","Estimate; Not mortgaged: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $35,000 to $49,999: - 20 to 29 percent","Estimate; Not mortgaged: - $35,000 to $49,999: - 30 percent or more","Margin of Error; Not mortgaged: - $35,000 to $49,999: - 30 percent or more","Estimate; Not mortgaged: - $50,000 to $74,999:","Margin of Error; Not mortgaged: - $50,000 to $74,999:","Estimate; Not mortgaged: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $50,000 to $74,999: - Less than 20 percent","Estimate; Not mortgaged: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $50,000 to $74,999: - 20 to 29 percent","Estimate; Not mortgaged: - $50,000 to $74,999: - 30 percent or more","Margin of Error; Not mortgaged: - $50,000 to $74,999: - 30 percent or more","Estimate; Not mortgaged: - $75,000 or more:","Margin of Error; Not mortgaged: - $75,000 or more:","Estimate; Not mortgaged: - $75,000 or more: - Less than 20 percent","Margin of Error; Not mortgaged: - $75,000 or more: - Less than 20 percent","Estimate; Not mortgaged: - $75,000 or more: - 20 to 29 percent","Margin of Error; Not mortgaged: - $75,000 or more: - 20 to 29 percent","Estimate; Not mortgaged: - $75,000 or more: - 30 percent or more","Margin of Error; Not mortgaged: - $75,000 or more: - 30 percent or more",Estimate; Not mortgaged: - Zero or negative income,Margin of Error; Not mortgaged: - Zero or negative income
0500000US06041,6041,"Marin County, California",2011,60453,2759,43474,2667,1915,725,0,208,0,208,1915,725,2357,741,0,208,0,208,2357,741,2906,728,0,208,243,216,2663,726,4929,1267,108,129,698,311,4123,1260,31000,2540,9502,1311,10804,1635,10694,1712,367,276,16979,1497,1626,578,208,178,355,376,1063,529,2282,668,457,289,458,297,1367,533,2258,628,1286,487,772,384,200,201,2491,764,2040,720,451,300,0,208,8108,1279,7854,1260,254,206,0,208,214,193
0500000US06045,6045,"Mendocino County, California",2011,20447,1648,11224,1578,744,304,0,208,0,208,744,304,1982,673,100,161,258,293,1624,584,1481,618,48,84,320,255,1113,613,2825,873,58,89,1180,629,1587,693,4192,987,1581,666,1226,490,1385,701,0,208,9223,1306,1925,622,428,228,170,150,1327,568,2106,592,911,339,793,507,402,258,1589,543,1312,496,229,185,48,81,1797,763,1797,763,0,208,0,208,1498,566,1498,566,0,208,0,208,308,234
0500000US06047,6047,"Merced County, California",2011,38880,2463,28126,2290,2221,721,0,208,144,144,2077,668,4012,859,71,121,322,184,3619,887,4330,978,438,299,1199,505,2693,825,5487,1221,957,492,2122,731,2408,927,11710,1408,6853,1213,3341,870,1516,701,366,314,10754,1144,2223,620,362,204,928,445,933,420,2449,720,1948,679,331,217,170,168,1451,417,1251,405,128,116,72,89,2006,543,1971,532,35,57,0,208,2406,693,2406,693,0,208,0,208,219,198
0500000US06053,6053,"Monterey County, California",2011,58668,2648,41893,2536,1806,629,0,208,21,41,1785,635,3738,977,50,84,253,233,3435,901,4758,1005,183,219,474,271,4101,941,7619,1262,637,458,2456,774,4526,956,23731,2002,8921,1374,8278,1319,6532,1050,241,187,16775,1494,2273,598,247,163,687,336,1339,484,2851,866,1269,474,1007,573,575,370,1953,699,1603,656,350,232,0,208,2799,726,2527,671,233,196,39,67,6758,1092,6714,1077,44,72,0,208,141,115
0500000US06055,6055,"Napa County, California",2011,27183,1774,19241,1788,910,436,0,208,75,114,835,416,1150,621,0,208,0,208,1150,621,1556,483,60,101,201,204,1295,453,2519,830,51,62,547,337,1921,729,12956,1449,5020,986,4426,949,3510,884,150,185,7942,1003,924,421,166,161,0,208,758,394,1434,532,567,332,598,351,269,225,1774,624,1322,531,215,211,237,288,944,474,734,367,210,250,0,208,2827,685,2827,685,0,208,0,208,39,66
0500000US06057,6057,"Nevada County, California",2011,30219,2173,21607,2023,2021,693,0,208,0,208,2021,693,1622,651,29,50,256,225,1337,539,2931,1088,0,208,283,254,2648,1009,3854,1056,204,198,826,512,2824,884,10991,1554,3670,954,4704,1117,2617,866,188,314,8612,1050,1577,608,341,262,349,412,887,358,1889,614,780,370,345,245,764,436,1615,486,1145,458,319,225,151,145,1315,592,1269,603,46,77,0,208,2033,635,2033,635,0,208,0,208,183,189
0500000US06059,6059,"Orange County, California",2011,581991,6072,443304,6618,19011,2066,136,135,138,227,18737,2032,26840,2240,330,257,818,342,25692,2224,32334,2450,1509,641,2170,525,28655,2453,59596,3856,3602,1006,10017,1215,45977,3308,303105,6999,102991,4842,105174,4315,94940,5043,2418,695,138687,3984,18080,1835,4577,973,2615,687,10888,1390,21212,1876,11271,1332,4940,1033,5001,875,18525,1775,12926,1453,3993,781,1606,644,23620,1961,20640,1819,2668,793,312,242,55120,3130,54552,3102,329,187,239,185,2130,622
0500000US06061,6061,"Placer County, California",2011,94614,3282,70800,3486,2877,850,0,208,0,208,2877,850,4917,963,24,41,137,154,4756,981,5591,1008,163,227,1045,514,4383,949,11234,1959,866,468,3218,1024,7150,1478,45747,3063,15417,2163,17413,2470,12917,2201,434,289,23814,2215,5022,1417,396,250,796,586,3830,1278,3869,1153,1550,602,1437,638,882,515,2446,685,1561,519,758,486,127,151,5566,1462,5054,1356,414,295,98,118,6551,1257,6450,1233,101,122,0,208,360,357
0500000US06065,6065,"Riverside County, California",2011,451415,7857,337651,8577,22982,3154,52,84,259,207,22671,3143,33405,3399,666,426,1719,619,31020,3404,43267,4149,1444,541,6119,1225,35704,4234,66304,5286,6268,1152,19860,2552,40176,4371,169721,6443,63224,4974,59596,4791,46901,5195,1972,769,113764,5528,23938,2676,4531,930,4429,999,14978,2180,25719,2741,12573,2014,7642,1632,5504,1220,19444,2353,15953,2059,2374,969,1117,568,18592,2624,17475,2540,788,490,329,289,24594,2847,24161,2781,401,325,32,54,1477,604
0500000US06067,6067,"Sacramento County, California",2011,286161,6945,217036,6261,11546,2003,0,208,263,248,11283,1938,19675,2119,445,402,776,319,18454,2013,24218,2750,995,388,3630,953,19593,2447,48181,3866,5318,1142,17015,2098,25848,2729,112330,5225,47457,3052,41934,3796,22939,2689,1086,508,69125,3670,12386,1646,3030,933,2118,552,7238,1304,12659,1647,7967,1300,3250,649,1442,578,12116,1645,10120,1414,1876,804,120,117,12180,1535,11747,1504,433,367,0,208,19001,2149,18931,2144,70,87,0,208,783,445
0500000US06071,6071,"San Bernardino County, California",2011,381133,7803,292309,7745,17409,2189,0,208,177,152,17232,2202,27864,3289,327,259,2532,966,25005,3298,37032,4032,1736,750,5550,1467,29746,3456,64330,5459,9043,2294,19513,3089,35774,4579,142010,6456,54526,4572,56702,4787,30782,3621,3664,1491,88824,4403,19928,3080,6164,1925,4260,1400,9504,1677,18343,2157,10982,1594,4323,1157,3038,1022,14281,2259,12123,1998,1748,912,410,438,12453,1867,12066,1821,352,367,35,59,21387,2347,21303,2335,84,98,0,208,2432,1036
0500000US06073,6073,"San Diego County, California",2011,565447,6512,427532,6778,20932,2294,0,208,162,177,20770,2297,26121,2089,314,230,1212,537,24595,2000,37350,3081,1505,562,3443,784,32402,2666,70903,4162,4978,932,14770,1688,51155,3875,263123,6357,88773,4594,96774,4723,77576,4605,9103,1789,137915,4071,22861,2220,4206,767,4362,1017,14293,1718,23615,2260,14149,1537,4692,891,4774,1197,19763,1928,16191,1708,2513,767,1059,545,25302,2015,23141,1913,1490,667,671,364,44555,2959,43900,2928,583,351,72,84,1819,705
0500000US06075,6075,"San Francisco County, California",2011,123681,4286,87602,4114,3210,703,0,208,0,208,3210,703,4722,1289,0,208,54,90,4668,1282,5296,1266,218,193,93,153,4985,1212,9416,1788,374,285,653,329,8389,1753,64632,3563,22231,2447,17633,1826,24768,2409,326,207,36079,2878,5075,1173,594,302,870,404,3611,1038,5578,1197,3073,825,1202,399,1303,635,4478,1070,2916,689,1027,574,535,572,6669,1068,5833,1005,626,362,210,213,13792,1661,13350,1635,289,220,153,186,487,432
0500000US06077,6077,"San Joaquin County, California",2011,124893,3875,92654,3663,4757,1065,0,208,0,208,4757,1065,9410,1674,130,122,691,372,8589,1678,12786,2040,799,457,1894,599,10093,1855,19317,2074,2590,684,4886,1155,11841,2142,45671,3199,18048,2162,18317,2401,9306,1671,713,483,32239,2262,7222,1289,1492,536,1582,705,4148,969,6151,1027,4115,853,1597,534,439,259,4746,872,4489,869,257,166,0,208,5392,1127,5227,1058,0,208,165,261,8371,1092,8298,1088,73,119,0,208,357,263
0500000US06079,6079,"San Luis Obispo County, California",2011,56773,2117,37595,1951,2924,995,0,208,0,208,2924,995,2503,685,0,208,93,109,2410,703,3644,904,250,203,765,462,2629,835,7016,1294,338,240,1634,536,5044,1134,21388,1629,6905,1077,8629,1280,5854,1113,120,160,19178,1592,3581,1021,687,486,556,280,2338,794,2981,899,1767,634,783,429,431,381,2526,745,1967,678,295,208,264,205,3348,844,3201,817,147,140,0,208,6591,1155,6451,1112,140,161,0,208,151,179
0500000US06081,6081,"San Mateo County, California",2011,150930,3851,111295,3709,3131,1009,0,208,0,208,3131,1009,3796,937,0,208,100,96,3696,947,5896,1133,205,157,186,197,5505,1105,13778,1747,919,530,1842,539,11017,1563,84234,3406,28374,2294,27024,1909,28836,2624,460,265,39635,2154,3791,947,350,251,1015,485,2426,720,6565,1074,3748,766,1186,563,1631,601,6092,1031,4384,860,1363,522,345,207,6805,1089,6338,1048,327,237,140,163,16025,1722,15755,1686,162,146,108,128,357,292
0500000US06083,6083,"Santa Barbara County, California",2011,71387,2527,49518,2347,2558,720,0,208,61,103,2497,697,3649,887,69,88,130,155,3450,850,3919,936,156,151,541,320,3222,902,8360,1202,701,313,1960,636,5699,1037,30534,2120,10255,1187,10569,1406,9710,1359,498,311,21869,1656,2543,769,620,308,235,180,1688,624,4018,817,1933,586,1006,413,1079,450,2806,778,2103,568,557,318,146,210,3818,791,3278,747,349,219,191,308,8433,1211,8216,1200,128,154,89,101,251,195
0500000US06085,6085,"Santa Clara County, California",2011,343742,4867,257329,5700,7905,1214,0,208,0,208,7905,1214,10475,1550,98,119,440,263,9937,1546,13888,1639,626,310,858,601,12404,1444,28872,2471,2244,649,3773,1070,22855,2118,195035,4948,67809,3422,65600,3536,61626,3778,1154,669,86413,4469,9396,1604,1624,594,2273,860,5499,1146,12773,1659,6287,1072,2758,750,3728,891,10716,1387,7921,1236,1938,608,857,400,14443,1402,12488,1323,1912,571,43,71,38428,3206,37948,3137,480,246,0,208,657,329
0500000US06087,6087,"Santa Cruz County, California",2011,54319,2402,38380,2463,1487,548,0,208,0,208,1487,548,1979,531,43,72,229,202,1707,476,3591,959,182,163,386,357,3023,910,5137,1043,341,403,562,303,4234,946,25919,2101,7534,1357,9738,1496,8647,1339,267,179,15939,1488,3266,724,396,228,593,352,2277,697,2620,768,1580,621,745,412,295,202,2497,662,1808,608,658,278,31,54,2151,575,1932,549,141,205,78,127,5179,879,5058,877,121,119,0,208,226,205
0500000US06089,6089,"Shasta County, California",2011,45256,1976,28355,2012,2280,763,0,208,26,46,2254,762,2801,764,78,106,270,217,2453,723,4483,1025,432,280,1301,516,2750,761,6940,1098,1509,816,2709,882,2722,795,11832,1478,6059,1128,4166,863,1607,601,19,32,16901,1352,4071,886,1025,461,1092,596,1954,612,4236,846,2311,586,1545,575,380,229,2934,809,2677,809,164,196,93,105,2561,721,2478,718,22,37,61,80,2874,742,2874,742,0,208,0,208,225,172
0500000US06095,6095,"Solano County, California",2011,85648,3209,65924,3447,3163,857,0,208,0,208,3163,857,3868,972,59,77,88,118,3721,969,5789,1391,147,186,1150,589,4492,1159,13898,1944,1078,495,3478,1005,9342,1627,39125,2758,15182,1966,13476,1715,10467,1801,81,99,19724,1713,2559,749,754,420,224,228,1581,621,3807,914,2620,749,549,362,638,416,2914,664,2550,643,307,214,57,75,3289,762,3289,762,0,208,0,208,6938,1270,6938,1270,0,208,0,208,217,191
0500000US06097,6097,"Sonoma County, California",2011,107486,3552,77308,3439,2321,624,0,208,0,208,2321,624,5044,997,33,55,172,152,4839,965,7033,1393,245,245,653,370,6135,1267,14226,1758,1385,524,2962,880,9879,1565,47956,3268,18034,2233,16688,2162,13234,1549,728,650,30178,2366,5915,1101,831,348,1309,489,3775,903,6014,1350,2847,784,1732,595,1435,610,5040,883,4293,814,553,303,194,184,4007,857,3739,812,149,167,119,126,8684,1217,8488,1166,78,84,118,196,518,367
0500000US06099,6099,"Stanislaus County, California",2011,97147,3225,70083,3299,4751,955,127,209,0,208,4624,901,8434,1347,22,38,293,204,8119,1326,9475,1815,271,202,1655,685,7549,1749,16031,2288,1901,757,5960,1443,8170,1676,30709,2879,13462,2034,11830,1905,5417,1045,683,493,27064,2203,6072,1096,902,365,1215,598,3955,934,6217,1269,4357,1035,817,432,1043,493,3869,995,3500,964,315,260,54,88,3871,778,3560,729,311,262,0,208,6448,1340,6438,1341,10,16,0,208,587,328
0500000US06101,6101,"Sutter County, California",2011,19872,1433,14799,1495,641,282,0,208,0,208,641,282,1130,477,87,140,39,64,1004,446,2491,784,171,193,220,212,2100,737,3384,866,152,128,1754,694,1478,670,7153,1274,3320,860,2928,875,905,512,0,208,5073,874,1234,610,468,454,263,141,503,292,942,382,594,308,310,274,38,70,1061,445,954,408,107,132,0,208,637,340,592,339,28,46,17,30,1161,439,1161,439,0,208,0,208,38,58
0500000US06107,6107,"Tulare County, California",2011,76347,2682,55841,2960,4489,945,0,208,122,152,4367,952,8186,1563,369,320,396,222,7421,1500,8062,1262,854,452,2229,612,4979,990,12833,1672,3040,777,5613,1241,4180,1360,22105,2249,12401,1626,6772,1509,2932,775,166,149,20506,1662,4126,883,1086,372,821,391,2219,739,4660,992,3319,846,950,402,391,222,3734,922,2903,771,592,476,239,301,3209,683,3171,676,38,61,0,208,4421,865,4385,866,0,208,36,60,356,286
0500000US06111,6111,"Ventura County, California",2011,173534,3760,137331,3697,4820,934,0,208,27,45,4793,926,8928,1612,69,113,344,251,8515,1568,9994,1643,151,142,1220,432,8623,1637,18828,2004,1621,760,3742,1003,13465,1741,94439,2805,34110,2701,32036,2670,28293,2525,322,174,36203,2407,6985,1433,1523,572,653,289,4809,1157,6053,912,3215,692,1414,484,1424,410,4679,748,3122,623,1217,550,340,219,4863,1058,4579,1029,284,206,0,208,13122,1353,12624,1309,498,411,0,208,501,336
0500000US06113,6113,"Yolo County, California",2011,37802,2312,28085,2016,1500,568,0,208,63,104,1437,577,1562,645,51,87,0,208,1511,628,3327,1335,364,447,648,576,2315,1123,3714,1097,306,206,739,382,2669,1052,17982,2085,6987,1182,8100,1609,2895,772,0,208,9717,1290,1733,590,368,241,197,175,1168,534,1640,499,1100,409,172,164,368,263,1782,732,1158,527,584,453,40,72,1688,688,1688,688,0,208,0,208,2658,650,2658,650,0,208,0,208,216,270
0500000US06115,6115,"Yuba County, California",2011,13324,1267,9935,1271,377,247,0,208,0,208,377,247,1690,626,0,208,307,220,1383,558,1945,666,297,240,337,322,1311,625,2590,928,604,606,929,520,1057,501,3296,794,1789,665,1039,467,468,356,37,63,3389,806,946,413,264,197,255,223,427,261,756,411,333,251,326,318,97,107,511,301,439,273,72,122,0,208,452,240,452,240,0,208,0,208,667,481,667,481,0,208,0,208,57,92
0500000US06001,6001,"Alameda County, California",2012,286205,5284,216631,5040,7515,1072,0,197,186,159,7329,1068,9791,1265,71,118,304,214,9416,1213,11938,1314,470,263,1628,655,9840,1269,27730,2292,1878,584,5960,1077,19892,1908,158700,4179,62467,2942,55167,2787,41066,2369,957,329,69574,2779,9254,1219,1154,366,1507,477,6593,1100,10515,1508,5471,1020,2629,714,2415,647,8350,1262,6616,1102,1249,540,485,313,12437,1539,11449,1550,811,344,177,135,28341,2183,28025,2184,316,228,0,197,677,460
0500000US06007,6007,"Butte County, California",2012,50752,2105,32873,1951,2580,723,76,112,39,65,2465,717,4247,774,396,284,405,223,3446,766,3993,714,251,223,829,341,2913,672,8201,1292,1915,692,3361,684,2925,822,13398,1364,7409,1181,4603,990,1386,425,454,377,17879,1548,3827,786,840,312,793,422,2194,578,4279,975,2897,835,863,528,519,449,3743,776,3494,759,249,210,0,197,2666,703,2666,703,0,197,0,197,3276,853,3276,853,0,197,0,197,88,101
0500000US06013,6013,"Contra Costa County, California",2012,244208,4892,188950,4823,8024,1346,0,197,32,53,7992,1341,8717,1168,302,237,360,257,8055,1027,14115,1674,425,256,918,456,12772,1620,28398,2767,2325,621,6070,1169,20003,2162,129400,4144,49355,2912,46298,2320,33747,2892,296,211,55258,2983,7993,1331,1624,740,1262,494,5107,1071,9361,1250,4486,852,1830,610,3045,756,7050,1220,5062,992,1196,474,792,459,10388,1277,9064,1275,1205,483,119,171,19846,1853,19636,1847,172,167,38,64,620,342
0500000US06017,6017,"El Dorado County, California",2012,47733,1998,34327,2028,1436,603,0,197,0,197,1436,603,2720,996,160,261,159,135,2401,946,2193,581,0,197,165,116,2028,569,6664,1247,953,650,1505,631,4206,938,21314,1789,7719,1047,8781,1457,4814,835,0,197,13406,1223,1861,640,267,195,195,174,1399,606,1961,442,595,276,859,330,507,240,2651,768,1553,621,825,366,273,229,2070,628,2049,629,0,197,21,34,4700,784,4633,793,67,108,0,197,163,116
0500000US06019,6019,"Fresno County, California",2012,150354,3479,108864,3381,8198,1464,0,197,0,197,8198,1464,12972,1585,703,598,982,465,11287,1453,15689,1765,1133,527,3624,783,10932,1373,22821,2242,4829,1134,8854,1511,9138,1328,48585,2975,26554,2500,15277,1676,6754,1139,599,284,41490,2673,9265,1776,2886,884,1931,641,4448,1155,8255,1070,4857,715,2032,701,1366,485,5889,1192,5012,1124,720,338,157,148,7261,1042,6974,997,224,183,63,66,10491,1327,10444,1344,0,197,47,77,329,203
0500000US06023,6023,"Humboldt County, California",2012,28072,1613,18483,1623,1664,513,36,63,145,163,1483,476,2184,732,77,96,146,174,1961,670,2578,743,241,171,551,257,1786,667,4312,868,513,308,990,444,2809,698,7519,1083,3199,729,2950,838,1370,546,226,232,9589,1137,1873,558,555,284,226,181,1092,442,1905,601,1219,455,455,253,231,182,2000,758,1860,748,140,158,0,197,1107,396,1029,381,78,130,0,197,2633,581,2621,583,12,21,0,197,71,77
0500000US06025,6025,"Imperial County, California",2012,26517,1836,16895,1759,1365,486,0,197,109,137,1256,472,1604,623,40,71,184,200,1380,639,3668,1110,356,264,444,311,2868,1034,3390,803,440,338,2056,628,894,449,6689,1115,4053,934,2015,624,621,375,179,153,9622,1292,3255,794,849,493,484,236,1922,640,1737,511,1137,372,562,352,38,67,1219,463,1082,455,137,124,0,197,1577,478,1512,475,65,101,0,197,1834,580,1834,580,0,197,0,197,0,197
0500000US06029,6029,"Kern County, California",2012,147900,3817,106199,3836,9327,1719,46,75,477,545,8804,1610,11295,1721,346,306,1835,719,9114,1459,13769,1955,840,329,3871,915,9058,1718,22540,2311,5316,1197,9139,1465,8085,1488,48668,3014,30495,2664,13430,1938,4743,1347,600,544,41701,2502,9170,1373,1941,564,2396,790,4833,1291,9219,1206,6417,1066,2064,655,738,293,5445,1022,5013,950,351,222,81,133,6742,1135,6568,1145,174,150,0,197,10348,1337,10348,1337,0,197,0,197,777,338
0500000US06031,6031,"Kings County, California",2012,19777,1547,14255,1299,1144,506,0,197,0,197,1144,506,1370,549,0,197,75,88,1295,548,1988,637,51,90,612,311,1325,536,3118,796,783,417,1416,576,919,439,6531,988,3842,741,2128,646,561,418,104,161,5522,855,665,273,138,123,218,185,309,180,1756,579,1178,539,426,267,152,109,723,254,693,257,14,23,16,29,1226,463,1226,463,0,197,0,197,1152,432,1152,432,0,197,0,197,0,197
0500000US06033,6033,"Lake County, California",2012,15542,1557,9536,1552,1813,642,0,197,0,197,1813,642,1617,514,0,197,236,207,1381,470,1698,705,185,220,111,109,1402,682,1603,597,603,363,422,311,578,357,2805,798,1271,574,843,360,691,406,0,197,6006,1050,1962,538,323,207,165,149,1474,494,920,416,580,393,192,158,148,122,1040,435,757,398,283,259,0,197,905,470,905,470,0,197,0,197,1142,539,1142,539,0,197,0,197,37,64
0500000US06037,6037,"Los Angeles County, California",2012,1481122,11896,1121835,11313,54382,3511,105,174,103,91,54174,3493,89465,4046,912,358,2824,619,85729,3886,111219,4386,2853,618,9202,1329,99164,4308,191628,6359,13040,1544,37969,2506,140619,6096,667133,9065,244601,6308,230545,5653,191987,6056,8008,1532,359287,6574,57168,2877,9887,1062,9375,1160,37906,2743,60714,2747,31369,1953,15041,1659,14304,1454,49585,2815,37789,2322,7893,1238,3903,987,60684,2986,55428,2929,3858,930,1398,488,124799,4940,122641,4967,1730,553,428,224,6337,1242
0500000US06039,6039,"Madera County, California",2012,24555,1669,16709,1707,1320,587,0,197,59,96,1261,575,2180,771,0,197,143,171,2037,800,2911,786,228,227,589,359,2094,713,3921,992,810,490,1527,647,1584,615,6093,930,2936,713,1925,587,1232,586,284,379,7846,1074,1576,570,472,256,377,238,727,420,1436,561,542,298,607,431,287,267,1284,511,1167,496,73,86,44,74,1636,500,1356,474,280,330,0,197,1577,585,1577,585,0,197,0,197,337,286
0500000US06041,6041,"Marin County, California",2012,63948,2193,45388,2349,1583,664,0,197,0,197,1583,664,1819,692,0,197,0,197,1819,692,2256,680,89,149,64,88,2103,677,3649,870,102,105,209,167,3338,848,36045,2194,14286,1646,10694,1572,11065,1461,36,60,18560,1638,1401,405,106,128,140,123,1155,380,2534,652,1020,439,539,353,975,523,1906,629,931,384,741,451,234,216,3547,799,2911,785,466,281,170,195,8962,1127,8567,1120,335,259,60,100,210,182
0500000US06045,6045,"Mendocino County, California",2012,18959,1278,10067,1151,838,444,0,197,0,197,838,444,886,372,0,197,0,197,886,372,1454,498,154,157,120,153,1180,435,2707,860,441,268,1060,617,1206,564,4182,818,1801,510,1463,504,918,404,0,197,8892,1049,1511,499,455,303,236,146,820,413,1882,560,1198,503,319,217,365,245,726,347,613,318,113,148,0,197,1591,386,1536,377,55,95,0,197,3182,738,3165,733,17,30,0,197,0,197
0500000US06047,6047,"Merced County, California",2012,40931,2532,30195,2247,1771,728,0,197,0,197,1771,728,4017,978,100,137,648,413,3269,803,3442,838,120,114,1049,445,2273,728,7556,1137,1574,587,3142,843,2840,910,13369,1365,8402,1460,3615,881,1352,496,40,48,10736,1221,2571,637,639,314,196,171,1736,525,1789,485,1574,456,118,118,97,85,1547,530,1415,523,115,107,17,28,2229,710,2229,710,0,197,0,197,2372,709,2372,709,0,197,0,197,228,183
0500000US06053,6053,"Monterey County, California",2012,60584,2594,43257,2585,2086,543,90,143,44,73,1952,537,2923,973,0,197,125,149,2798,963,4248,888,248,270,378,239,3622,845,8856,1162,912,354,2482,702,5462,1055,24908,2083,8241,1206,9990,1294,6677,1247,236,143,17327,1522,1855,494,401,267,574,256,880,411,3569,799,2092,642,493,271,984,402,2347,598,1415,443,780,405,152,148,3160,636,2801,584,274,210,85,107,6311,976,6138,962,173,167,0,197,85,136
0500000US06055,6055,"Napa County, California",2012,29220,1412,20187,1523,507,307,0,197,0,197,507,307,1277,446,32,52,99,126,1146,444,1836,580,33,59,245,183,1558,558,3028,705,130,115,459,255,2439,615,13539,1309,4536,847,5890,1007,3113,659,0,197,9033,884,1459,375,190,128,83,97,1186,351,1491,395,977,355,379,171,135,80,1376,449,1048,386,265,213,63,73,1851,483,1623,453,185,183,43,53,2618,568,2618,568,0,197,0,197,238,236
0500000US06057,6057,"Nevada County, California",2012,29567,1721,18485,1590,795,370,0,197,0,197,795,370,1864,635,0,197,21,40,1843,637,3274,836,280,251,394,263,2600,703,2859,709,166,171,396,252,2297,632,9693,1281,4493,982,3276,853,1924,567,0,197,11082,1282,918,487,355,329,57,68,506,292,2699,802,1272,583,589,355,838,382,1802,580,1416,530,342,195,44,75,2127,746,1964,741,106,144,57,105,3492,758,3492,758,0,197,0,197,44,74
